Date,Product_ID,Product_Name,Product_Category,Product_Cost,Product_Price,Units,Actual_Product_Price,Revenue,xRevenue,Profit
2022-01-13,18,Lego Bricks,Toys,34.99,38.99,84,38.11,3201.24,3275.1600000000003,262.0799999999998
2022-01-13,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,42,9.94,417.47999999999996,419.58,123.89999999999998
2022-01-13,24,Nerf Gun,Sports & Outdoors,14.99,18.99,36,18.7,673.1999999999999,683.64,133.55999999999997
2022-01-13,25,PlayDoh Can,Art & Crafts,1.99,2.99,74,2.98,220.52,221.26000000000002,73.26
2022-01-13,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,64,4.37,279.68,287.36,56.31999999999999
2022-01-13,30,Rubik's Cube,Games,16.99,18.99,76,18.74,1424.24,1443.24,133.0
2022-01-13,31,Splash Balls,Sports & Outdoors,7.99,8.99,20,8.91,178.2,179.8,18.4
2022-01-13,33,Teddy Bear,Toys,10.99,12.49,32,11.97,383.04,399.68,31.360000000000014
2022-01-13,34,Toy Robot,Electronics,20.99,25.99,24,25.09,602.16,623.76,98.40000000000003
2022-01-14,1,Action Figure,Toys,9.99,15.99,194,15.94,3092.36,3102.06,1154.3
2022-01-14,2,Animal Figures,Toys,9.99,12.99,32,12.75,408.0,415.68,88.32
2022-01-14,4,Chutes & Ladders,Games,9.99,12.99,12,12.979999999999999,155.76,155.88,35.88
2022-01-14,5,Classic Dominoes,Games,7.99,9.99,6,9.66,57.96,59.94,10.02
2022-01-14,6,Colorbuds,Electronics,6.99,14.99,246,14.629999999999999,3598.98,3687.54,1879.44
2022-01-14,7,Dart Gun,Sports & Outdoors,11.99,15.99,51,15.64,797.64,815.49,186.15
2022-01-14,8,Deck Of Cards,Games,3.99,6.99,228,6.94,1582.3200000000002,1593.72,672.6
2022-01-14,9,Dino Egg,Toys,9.99,10.99,127,10.78,1369.06,1395.73,100.3299999999999
2022-01-14,10,Dinosaur Figures,Toys,10.99,14.99,17,14.82,251.94,254.83,65.11
2022-01-14,14,Glass Marbles,Games,5.99,10.99,16,10.32,165.12,175.84,69.28
2022-01-14,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,15,19.530000000000005,292.95000000000005,299.84999999999997,83.10000000000001
2022-01-14,18,Lego Bricks,Toys,34.99,38.99,60,38.81000000000001,2328.6000000000004,2339.4,229.20000000000002
2022-01-14,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,74,9.99,739.26,739.26,222.0
2022-01-14,22,Monopoly,Games,13.99,18.99,9,18.99,170.91,170.91,44.999999999999986
2022-01-14,24,Nerf Gun,Sports & Outdoors,14.99,18.99,47,17.89,840.83,892.53,136.3
2022-01-14,25,PlayDoh Can,Art & Crafts,1.99,2.99,53,2.84,150.51999999999998,158.47,45.04999999999999
2022-01-14,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,102,4.25,433.5,457.98,77.51999999999998
2022-01-14,30,Rubik's Cube,Games,16.99,18.99,87,17.89,1556.43,1652.1299999999999,78.30000000000018
2022-01-14,31,Splash Balls,Sports & Outdoors,7.99,8.99,87,8.9,774.3000000000001,782.13,79.17000000000002
2022-01-14,34,Toy Robot,Electronics,20.99,25.99,48,24.78,1189.44,1247.52,181.92000000000013
2022-01-15,1,Action Figure,Toys,9.99,15.99,194,15.950000000000001,3094.2999999999997,3102.06,1156.2399999999998
2022-01-15,2,Animal Figures,Toys,9.99,12.99,69,12.24,844.5600000000001,896.3100000000001,155.25
2022-01-15,3,Barrel O' Slime,Art & Crafts,1.99,3.99,10,3.96,39.6,39.900000000000006,19.7
2022-01-15,4,Chutes & Ladders,Games,9.99,12.99,12,12.69,152.28,155.88,32.39999999999999
2022-01-15,5,Classic Dominoes,Games,7.99,9.99,9,9.99,89.91,89.91,18.0
2022-01-15,6,Colorbuds,Electronics,6.99,14.99,325,14.02,4556.5,4871.75,2284.7499999999995
2022-01-15,7,Dart Gun,Sports & Outdoors,11.99,15.99,118,15.129999999999999,1785.3400000000001,1886.82,370.5200000000001
2022-01-15,8,Deck Of Cards,Games,3.99,6.99,371,6.9799999999999995,2589.5800000000004,2593.29,1109.2900000000002
2022-01-15,9,Dino Egg,Toys,9.99,10.99,104,10.89,1132.56,1142.96,93.60000000000004
2022-01-15,10,Dinosaur Figures,Toys,10.99,14.99,36,14.690000000000001,528.84,539.64,133.2
2022-01-15,14,Glass Marbles,Games,5.99,10.99,67,10.98,735.66,736.33,334.33000000000004
2022-01-15,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,65,19.99,1299.35,1299.35,389.9999999999999
2022-01-15,18,Lego Bricks,Toys,34.99,38.99,68,36.46,2479.28,2651.32,99.95999999999992
2022-01-15,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,25,9.99,249.75,249.75,75.0
2022-01-15,24,Nerf Gun,Sports & Outdoors,14.99,18.99,80,18.6,1488.0,1519.1999999999998,288.80000000000007
2022-01-15,25,PlayDoh Can,Art & Crafts,1.99,2.99,54,2.98,160.92,161.46,53.46
2022-01-15,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,86,4.33,372.38,386.14000000000004,72.23999999999998
2022-01-15,30,Rubik's Cube,Games,16.99,18.99,44,18.8,827.2,835.56,79.6400000000001
2022-01-15,31,Splash Balls,Sports & Outdoors,7.99,8.99,50,8.99,449.5,449.5,50.0
2022-01-15,33,Teddy Bear,Toys,10.99,12.49,25,12.47,311.75,312.25,37.000000000000014
2022-01-15,34,Toy Robot,Electronics,20.99,25.99,2,25.45,50.9,51.98,8.920000000000002
2022-01-16,1,Action Figure,Toys,9.99,15.99,36,15.949999999999998,574.1999999999999,575.64,214.55999999999997
2022-01-16,2,Animal Figures,Toys,9.99,12.99,27,12.93,349.11,350.73,79.37999999999998
2022-01-16,4,Chutes & Ladders,Games,9.99,12.99,12,12.99,155.88,155.88,36.0
2022-01-16,6,Colorbuds,Electronics,6.99,14.99,267,14.84,3962.2799999999997,4002.33,2095.95
2022-01-16,7,Dart Gun,Sports & Outdoors,11.99,15.99,36,15.809999999999999,569.16,575.64,137.52
2022-01-16,8,Deck Of Cards,Games,3.99,6.99,83,6.6,547.8,580.17,216.62999999999994
2022-01-16,9,Dino Egg,Toys,9.99,10.99,42,10.4,436.8,461.58,17.220000000000006
2022-01-16,10,Dinosaur Figures,Toys,10.99,14.99,11,14.1,155.1,164.89000000000001,34.209999999999994
2022-01-16,14,Glass Marbles,Games,5.99,10.99,27,10.31,278.37,296.73,116.64000000000001
2022-01-16,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,10,18.78,187.8,199.89999999999998,47.900000000000006
2022-01-16,18,Lego Bricks,Toys,34.99,38.99,42,38.35,1610.7,1637.5800000000002,141.11999999999998
2022-01-16,24,Nerf Gun,Sports & Outdoors,14.99,18.99,15,18.66,279.9,284.84999999999997,55.05
2022-01-16,25,PlayDoh Can,Art & Crafts,1.99,2.99,46,2.84,130.64,137.54000000000002,39.099999999999994
2022-01-16,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,40,4.49,179.60000000000002,179.60000000000002,40.0
2022-01-16,30,Rubik's Cube,Games,16.99,18.99,77,17.75,1366.75,1462.2299999999998,58.520000000000124
2022-01-16,31,Splash Balls,Sports & Outdoors,7.99,8.99,27,8.93,241.10999999999999,242.73000000000002,25.37999999999999
2022-01-16,33,Teddy Bear,Toys,10.99,12.49,8,11.82,94.56,99.92,6.640000000000001
2022-01-17,1,Action Figure,Toys,9.99,15.99,51,15.89,810.39,815.49,300.90000000000003
2022-01-17,2,Animal Figures,Toys,9.99,12.99,47,12.84,603.48,610.53,133.95
2022-01-17,5,Classic Dominoes,Games,7.99,9.99,5,9.49,47.45,49.95,7.5
2022-01-17,6,Colorbuds,Electronics,6.99,14.99,369,14.900000000000002,5498.1,5531.31,2918.79
2022-01-17,7,Dart Gun,Sports & Outdoors,11.99,15.99,32,15.97,511.04,511.68,127.36000000000001
2022-01-17,8,Deck Of Cards,Games,3.99,6.99,44,6.820000000000001,300.08000000000004,307.56,124.52000000000001
2022-01-17,9,Dino Egg,Toys,9.99,10.99,62,10.87,673.9399999999999,681.38,54.55999999999994
2022-01-17,14,Glass Marbles,Games,5.99,10.99,51,10.63,542.13,560.49,236.64000000000004
2022-01-17,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,29,19.32,560.28,579.7099999999999,154.57
2022-01-17,18,Lego Bricks,Toys,34.99,38.99,70,37.22,2605.4,2729.3,156.0999999999998
2022-01-17,20,Mini Basketball Hoop,Sports & Outdoors,8.99,23.99,11,23.55,259.05,263.89,160.16
2022-01-17,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,10,9.93,99.3,99.9,29.399999999999995
2022-01-17,25,PlayDoh Can,Art & Crafts,1.99,2.99,12,2.97,35.64,35.88,11.760000000000002
2022-01-17,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,59,4.23,249.57000000000002,264.91,43.66000000000001
2022-01-17,30,Rubik's Cube,Games,16.99,18.99,15,18.98,284.7,284.84999999999997,29.85000000000003
2022-01-17,31,Splash Balls,Sports & Outdoors,7.99,8.99,57,8.73,497.61,512.4300000000001,42.180000000000014
2022-01-17,34,Toy Robot,Electronics,20.99,25.99,35,25.99,909.65,909.65,175.0
2022-01-18,1,Action Figure,Toys,9.99,15.99,99,15.68,1552.32,1583.01,563.31
2022-01-18,2,Animal Figures,Toys,9.99,12.99,30,12.47,374.1,389.7,74.4
2022-01-18,6,Colorbuds,Electronics,6.99,14.99,292,14.2,4146.4,4377.08,2105.3199999999997
2022-01-18,7,Dart Gun,Sports & Outdoors,11.99,15.99,21,15.99,335.79,335.79,84.0
2022-01-18,8,Deck Of Cards,Games,3.99,6.99,65,6.76,439.4,454.35,180.04999999999998
2022-01-18,9,Dino Egg,Toys,9.99,10.99,88,10.48,922.24,967.12,43.12000000000002
2022-01-18,14,Glass Marbles,Games,5.99,10.99,13,10.99,142.87,142.87,65.0
2022-01-18,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,12,19.35,232.20000000000002,239.88,64.32000000000002
2022-01-18,18,Lego Bricks,Toys,34.99,38.99,56,38.16,2136.96,2183.44,177.5199999999997
2022-01-18,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,14,9.58,134.12,139.86,36.26
2022-01-18,24,Nerf Gun,Sports & Outdoors,14.99,18.99,17,18.419999999999998,313.14000000000004,322.83,58.310000000000024
2022-01-18,25,PlayDoh Can,Art & Crafts,1.99,2.99,27,2.9,78.3,80.73,24.569999999999997
2022-01-18,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,16,4.49,71.84,71.84,16.0
2022-01-18,30,Rubik's Cube,Games,16.99,18.99,29,18.36,532.4399999999999,550.7099999999999,39.73000000000003
2022-01-18,31,Splash Balls,Sports & Outdoors,7.99,8.99,39,8.39,327.21000000000004,350.61,15.600000000000014
2022-01-18,33,Teddy Bear,Toys,10.99,12.49,4,12.42,49.68,49.96,5.719999999999999
2022-01-19,1,Action Figure,Toys,9.99,15.99,91,15.78,1435.98,1455.09,526.8899999999999
2022-01-19,2,Animal Figures,Toys,9.99,12.99,89,12.939999999999998,1151.6599999999999,1156.1100000000001,262.54999999999995
2022-01-19,5,Classic Dominoes,Games,7.99,9.99,20,9.53,190.6,199.8,30.799999999999983
2022-01-19,6,Colorbuds,Electronics,6.99,14.99,205,14.94,3062.7,3072.95,1629.7499999999998
2022-01-19,8,Deck Of Cards,Games,3.99,6.99,33,6.69,220.77,230.67000000000002,89.10000000000001
2022-01-19,9,Dino Egg,Toys,9.99,10.99,94,10.84,1018.9599999999999,1033.06,79.89999999999996
2022-01-19,14,Glass Marbles,Games,5.99,10.99,168,10.92,1834.56,1846.32,828.24
2022-01-19,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,32,19.92,637.44,639.68,189.76000000000005
2022-01-19,18,Lego Bricks,Toys,34.99,38.99,68,38.98,2650.64,2651.32,271.31999999999965
2022-01-19,20,Mini Basketball Hoop,Sports & Outdoors,8.99,23.99,1,22.88,22.88,23.99,13.889999999999999
2022-01-19,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,2,9.72,19.44,19.98,5.460000000000001
2022-01-19,25,PlayDoh Can,Art & Crafts,1.99,2.99,24,2.89,69.36,71.76,21.6
2022-01-19,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,18,4.4,79.2,80.82000000000001,16.380000000000003
2022-01-19,30,Rubik's Cube,Games,16.99,18.99,58,18.67,1082.8600000000001,1101.4199999999998,97.4400000000002
2022-01-19,31,Splash Balls,Sports & Outdoors,7.99,8.99,56,8.54,478.23999999999995,503.44,30.79999999999994
2022-01-19,33,Teddy Bear,Toys,10.99,12.49,3,12.33,36.99,37.47,4.02
2022-01-19,34,Toy Robot,Electronics,20.99,25.99,12,25.05,300.6,311.88,48.72000000000003
2022-01-20,1,Action Figure,Toys,9.99,15.99,64,15.9,1017.6,1023.36,378.24
2022-01-20,2,Animal Figures,Toys,9.99,12.99,38,12.98,493.24,493.62,113.62
2022-01-20,3,Barrel O' Slime,Art & Crafts,1.99,3.99,5,3.8199999999999994,19.099999999999998,19.950000000000003,9.149999999999999
2022-01-20,5,Classic Dominoes,Games,7.99,9.99,3,9.93,29.79,29.97,5.8199999999999985
2022-01-20,6,Colorbuds,Electronics,6.99,14.99,165,14.02,2313.3,2473.35,1159.9499999999998
2022-01-20,7,Dart Gun,Sports & Outdoors,11.99,15.99,18,15.559999999999999,280.08,287.82,64.26
2022-01-20,8,Deck Of Cards,Games,3.99,6.99,104,6.87,714.48,726.96,299.52
2022-01-20,9,Dino Egg,Toys,9.99,10.99,118,10.88,1283.8400000000001,1296.82,105.02000000000007
2022-01-20,10,Dinosaur Figures,Toys,10.99,14.99,36,14.779999999999998,532.0799999999999,539.64,136.43999999999997
2022-01-20,14,Glass Marbles,Games,5.99,10.99,44,10.6,466.4,483.56,202.83999999999997
2022-01-20,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,27,19.38,523.26,539.7299999999999,145.52999999999997
2022-01-20,18,Lego Bricks,Toys,34.99,38.99,35,37.9,1326.5,1364.65,101.84999999999988
2022-01-20,20,Mini Basketball Hoop,Sports & Outdoors,8.99,23.99,31,23.35,723.85,743.6899999999999,445.16
2022-01-20,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,20,9.89,197.8,199.8,58.00000000000001
2022-01-20,24,Nerf Gun,Sports & Outdoors,14.99,18.99,21,18.8,394.8,398.78999999999996,80.01
2022-01-20,25,PlayDoh Can,Art & Crafts,1.99,2.99,31,2.93,90.83,92.69000000000001,29.140000000000004
2022-01-20,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,24,4.48,107.52000000000001,107.76,23.760000000000005
2022-01-20,30,Rubik's Cube,Games,16.99,18.99,106,18.79,1991.74,2012.9399999999998,190.80000000000007
2022-01-20,31,Splash Balls,Sports & Outdoors,7.99,8.99,53,8.99,476.47,476.47,53.0
2022-01-20,33,Teddy Bear,Toys,10.99,12.49,34,12.49,424.66,424.66,51.0
2022-01-20,34,Toy Robot,Electronics,20.99,25.99,75,24.64,1848.0,1949.2499999999998,273.75000000000017
2022-01-21,1,Action Figure,Toys,9.99,15.99,189,15.570000000000002,2942.73,3022.11,1054.6200000000001
2022-01-21,2,Animal Figures,Toys,9.99,12.99,145,12.91,1871.95,1883.55,423.4
2022-01-21,5,Classic Dominoes,Games,7.99,9.99,8,9.98,79.84,79.92,15.920000000000002
2022-01-21,6,Colorbuds,Electronics,6.99,14.99,260,14.990000000000002,3897.4,3897.4,2080.0
2022-01-21,7,Dart Gun,Sports & Outdoors,11.99,15.99,106,15.44,1636.6399999999999,1694.94,365.69999999999993
2022-01-21,8,Deck Of Cards,Games,3.99,6.99,208,6.99,1453.92,1453.92,624.0
2022-01-21,9,Dino Egg,Toys,9.99,10.99,204,10.83,2209.32,2241.96,171.35999999999996
2022-01-21,10,Dinosaur Figures,Toys,10.99,14.99,46,14.94,687.24,689.54,181.69999999999996
2022-01-21,14,Glass Marbles,Games,5.99,10.99,100,10.99,1099.0,1099.0,500.0
2022-01-21,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,10,19.77,197.7,199.89999999999998,57.8
2022-01-21,18,Lego Bricks,Toys,34.99,38.99,99,36.52,3615.4800000000005,3860.01,151.4700000000001
2022-01-21,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,80,9.96,796.8000000000001,799.2,237.60000000000005
2022-01-21,24,Nerf Gun,Sports & Outdoors,14.99,18.99,5,18.19,90.95,94.94999999999999,16.000000000000007
2022-01-21,25,PlayDoh Can,Art & Crafts,1.99,2.99,99,2.9700000000000006,294.03000000000003,296.01000000000005,97.02000000000002
2022-01-21,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,85,4.49,381.65000000000003,381.65000000000003,85.0
2022-01-21,30,Rubik's Cube,Games,16.99,18.99,133,18.46,2455.1800000000003,2525.6699999999996,195.51000000000033
2022-01-21,31,Splash Balls,Sports & Outdoors,7.99,8.99,33,8.48,279.84000000000003,296.67,16.17000000000001
2022-01-21,33,Teddy Bear,Toys,10.99,12.49,4,12.48,49.92,49.96,5.960000000000001
2022-01-21,34,Toy Robot,Electronics,20.99,25.99,44,25.93,1140.92,1143.56,217.36000000000007
2022-01-22,1,Action Figure,Toys,9.99,15.99,113,15.969999999999999,1804.6100000000001,1806.8700000000001,675.74
2022-01-22,2,Animal Figures,Toys,9.99,12.99,84,12.97,1089.48,1091.16,250.32000000000005
2022-01-22,5,Classic Dominoes,Games,7.99,9.99,26,9.65,250.9,259.74,43.160000000000004
2022-01-22,6,Colorbuds,Electronics,6.99,14.99,235,14.0,3290.0,3522.65,1647.35
2022-01-22,7,Dart Gun,Sports & Outdoors,11.99,15.99,14,15.94,223.16,223.86,55.29999999999999
2022-01-22,8,Deck Of Cards,Games,3.99,6.99,173,6.8500000000000005,1185.05,1209.27,494.7799999999999
2022-01-22,9,Dino Egg,Toys,9.99,10.99,95,10.920000000000002,1037.4,1044.05,88.34999999999997
2022-01-22,10,Dinosaur Figures,Toys,10.99,14.99,79,14.78,1167.62,1184.21,299.4099999999999
2022-01-22,14,Glass Marbles,Games,5.99,10.99,58,10.73,622.34,637.42,274.92
2022-01-22,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,16,19.4,310.4,319.84,86.55999999999997
2022-01-22,18,Lego Bricks,Toys,34.99,38.99,70,38.0,2660.0,2729.3,210.69999999999987
2022-01-22,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,91,9.98,908.1800000000001,909.09,272.09000000000003
2022-01-22,24,Nerf Gun,Sports & Outdoors,14.99,18.99,77,17.75,1366.75,1462.23,212.51999999999998
2022-01-22,25,PlayDoh Can,Art & Crafts,1.99,2.99,50,2.98,149.0,149.5,49.5
2022-01-22,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,60,4.429999999999999,265.79999999999995,269.40000000000003,56.39999999999997
2022-01-22,30,Rubik's Cube,Games,16.99,18.99,115,18.33,2107.95,2183.85,154.1
2022-01-22,31,Splash Balls,Sports & Outdoors,7.99,8.99,75,8.6,645.0,674.25,45.74999999999996
2022-01-22,33,Teddy Bear,Toys,10.99,12.49,16,11.98,191.68,199.84,15.840000000000003
2022-01-22,34,Toy Robot,Electronics,20.99,25.99,61,24.83,1514.6299999999999,1585.3899999999999,234.23999999999998
2022-01-23,1,Action Figure,Toys,9.99,15.99,48,15.89,762.72,767.52,283.20000000000005
2022-01-23,2,Animal Figures,Toys,9.99,12.99,17,12.2,207.39999999999998,220.83,37.569999999999986
2022-01-23,6,Colorbuds,Electronics,6.99,14.99,331,14.99,4961.69,4961.69,2648.0
2022-01-23,7,Dart Gun,Sports & Outdoors,11.99,15.99,58,15.97,926.26,927.42,230.84000000000003
2022-01-23,8,Deck Of Cards,Games,3.99,6.99,98,6.82,668.36,685.02,277.34000000000003
2022-01-23,9,Dino Egg,Toys,9.99,10.99,151,10.56,1594.56,1659.49,86.07000000000005
2022-01-23,10,Dinosaur Figures,Toys,10.99,14.99,7,14.97,104.79,104.93,27.860000000000003
2022-01-23,14,Glass Marbles,Games,5.99,10.99,47,10.9,512.3000000000001,516.53,230.77
2022-01-23,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,29,19.97,579.13,579.7099999999999,173.41999999999996
2022-01-23,18,Lego Bricks,Toys,34.99,38.99,41,37.16,1523.56,1598.5900000000001,88.96999999999977
2022-01-23,20,Mini Basketball Hoop,Sports & Outdoors,8.99,23.99,7,23.52,164.64,167.92999999999998,101.71
2022-01-23,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,10,9.73,97.30000000000001,99.9,27.400000000000002
2022-01-23,24,Nerf Gun,Sports & Outdoors,14.99,18.99,36,18.93,681.48,683.64,141.83999999999997
2022-01-23,25,PlayDoh Can,Art & Crafts,1.99,2.99,36,2.99,107.64000000000001,107.64000000000001,36.00000000000001
2022-01-23,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,31,4.46,138.26,139.19,30.069999999999993
2022-01-23,30,Rubik's Cube,Games,16.99,18.99,65,18.99,1234.35,1234.35,130.0
2022-01-23,31,Splash Balls,Sports & Outdoors,7.99,8.99,13,8.61,111.92999999999999,116.87,8.05999999999999
2022-01-23,34,Toy Robot,Electronics,20.99,25.99,6,25.429999999999996,152.57999999999998,155.94,26.640000000000008
2022-01-24,1,Action Figure,Toys,9.99,15.99,38,15.839999999999998,601.92,607.62,222.29999999999998
2022-01-24,2,Animal Figures,Toys,9.99,12.99,15,12.4,186.0,194.85,36.150000000000006
2022-01-24,6,Colorbuds,Electronics,6.99,14.99,333,14.16,4715.28,4991.67,2387.61
2022-01-24,7,Dart Gun,Sports & Outdoors,11.99,15.99,79,15.989999999999998,1263.21,1263.21,316.0
2022-01-24,8,Deck Of Cards,Games,3.99,6.99,129,6.72,866.88,901.71,352.16999999999996
2022-01-24,9,Dino Egg,Toys,9.99,10.99,57,10.8,615.6,626.4300000000001,46.17000000000003
2022-01-24,10,Dinosaur Figures,Toys,10.99,14.99,15,14.96,224.4,224.85,59.55000000000001
2022-01-24,14,Glass Marbles,Games,5.99,10.99,69,10.69,737.61,758.31,324.29999999999995
2022-01-24,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,29,19.38,562.02,579.7099999999999,156.30999999999997
2022-01-24,18,Lego Bricks,Toys,34.99,38.99,50,36.86,1843.0,1949.5,93.49999999999987
2022-01-24,22,Monopoly,Games,13.99,18.99,15,18.81,282.15,284.84999999999997,72.29999999999998
2022-01-24,24,Nerf Gun,Sports & Outdoors,14.99,18.99,15,18.63,279.45,284.84999999999997,54.59999999999998
2022-01-24,25,PlayDoh Can,Art & Crafts,1.99,2.99,41,2.97,121.77000000000001,122.59,40.18000000000001
2022-01-24,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,73,4.42,322.65999999999997,327.77000000000004,67.88999999999999
2022-01-24,31,Splash Balls,Sports & Outdoors,7.99,8.99,37,8.86,327.82,332.63,32.18999999999997
2022-01-24,33,Teddy Bear,Toys,10.99,12.49,13,12.34,160.42,162.37,17.549999999999997
2022-01-25,1,Action Figure,Toys,9.99,15.99,151,15.76,2379.7599999999998,2414.4900000000002,871.27
2022-01-25,2,Animal Figures,Toys,9.99,12.99,31,12.63,391.53000000000003,402.69,81.84000000000002
2022-01-25,6,Colorbuds,Electronics,6.99,14.99,145,14.7,2131.5,2173.55,1117.9499999999998
2022-01-25,7,Dart Gun,Sports & Outdoors,11.99,15.99,14,15.85,221.9,223.86,54.03999999999999
2022-01-25,8,Deck Of Cards,Games,3.99,6.99,117,6.9,807.3000000000001,817.83,340.47
2022-01-25,9,Dino Egg,Toys,9.99,10.99,74,10.95,810.3,813.26,71.03999999999994
2022-01-25,10,Dinosaur Figures,Toys,10.99,14.99,37,14.73,545.01,554.63,138.38
2022-01-25,14,Glass Marbles,Games,5.99,10.99,33,10.99,362.67,362.67,165.0
2022-01-25,17,Kids Makeup Kit,Art & Crafts,13.99,19.99,74,18.59,1375.66,1479.26,340.4
2022-01-25,18,Lego Bricks,Toys,34.99,38.99,40,38.85,1554.0,1559.6000000000001,154.39999999999998
2022-01-25,21,Mini Ping Pong Set,Sports & Outdoors,6.99,9.99,16,9.7,155.2,159.84,43.359999999999985
2022-01-25,24,Nerf Gun,Sports & Outdoors,14.99,18.99,3,18.88,56.64,56.97,11.669999999999996
2022-01-25,25,PlayDoh Can,Art & Crafts,1.99,2.99,62,2.9,179.79999999999998,185.38000000000002,56.419999999999995
2022-01-25,27,PlayDoh Toolkit,Art & Crafts,3.49,4.49,19,4.39,83.41,85.31,17.09999999999999
2022-01-25,30,Rubik's Cube,Games,16.99,18.99,29,18.31,530.99,550.7099999999999,38.28000000000001
2022-01-25,31,Splash Balls,Sports & Outdoors,7.99,8.99,36,8.89,320.04,323.64,32.40000000000001
2022-01-25,33,Teddy Bear,Toys,10.99,12.49,23,12.25,281.75,287.27,28.979999999999997
2022-01-25,34,Toy Robot,Electronics,20.99,25.99,49,25.96,1272.04,1273.51,243.53000000000011
2022-01-26,1,Action Figure,Toys,9.99,15.99,64,15.3,979.2,1023.36,339.84000000000003
2022-01-26,2,Animal Figures,Toys,9.99,12.99,53,12.300000000000002,651.9000000000001,688.47,122.43000000000002
2022-01-26,5,Classic Dominoes,Games,7.99,9.99,10,9.54,95.39999999999999,99.9,15.49999999999999
2022-01-26,6,Colorbuds,Electronics,6.99,14.99,240,13.96,3350.4,3597.6,1672.8000000000002
2022-01-26,7,Dart Gun,Sports & Outdoors,11.99,15.99,74,15.6,1154.3999999999999,1183.26,267.14
2022-01-26,8,Deck Of Cards,Games,3.99,6.99,59,6.98,411.82000000000005,412.41,176.41000000000003
